ident,type,lat,lon,name,country
AERRO,fix,34.32204722,-117.03894722,AERRO,US
AEVON,fix,42.91317222,-77.863925,AEVON,US
AFAGA,fix,39.35060555,-81.55549166,AFAGA,US
AFAGU,fix,41.0897,-86.30034444,AFAGU,US
AFAJE,fix,37.57955833,-93.84678055,AFAJE,US
AFARR,fix,30.42024166,-81.61034444,AFARR,US
AFAVO,fix,34.80646666,-99.31356388,AFAVO,US
AFAYA,fix,41.68723333,-86.58484166,AFAYA,US
AFBUL,fix,31.85311111,-103.27555277,AFBUL,US
AFDUB,fix,62.77048333,-142.24735,AFDUB,US
AFDUC,fix,38.92396111,-104.46462777,AFDUC,US
AFEBE,fix,38.47143888,-89.73142222,AFEBE,US
AFECY,fix,41.20756944,-85.12718333,AFECY,US
AFELO,fix,40.50061666,-99.90161666,AFELO,US
AFENY,fix,32.016225,-85.118275,AFENY,US
AFERO,fix,45.632775,-88.26906944,AFERO,US
AFFAC,fix,47.35014166,-101.08396388,AFFAC,US
AFFIC,fix,42.05928888,-93.70462777,AFFIC,US
AFFTR,fix,42.62460555,-83.13617222,AFFTR,US
AFGUZ,fix,39.16705555,-89.43439722,AFGUZ,US
AFHAS,fix,41.19340555,-70.34603055,AFHAS,US
AFIFA,fix,33.29850833,-84.48269444,AFIFA,US
AFISK,fix,40.74124166,-74.08154444,AFISK,US
AFITY,fix,31.70594166,-103.13334722,AFITY,US
AFJEF,fix,42.98232222,-84.48685,AFJEF,US
AFJEJ,fix,31.40315833,-92.61459444,AFJEJ,US
AFJIM,fix,47.53559166,-94.79706111,AFJIM,US
AFKEZ,fix,42.08881111,-76.63903333,AFKEZ,US
AFLAK,fix,41.24986944,-84.26723055,AFLAK,US
AFLAT,fix,38.02541388,-78.29445,AFLAT,US
AFLIH,fix,38.94362222,-98.24085277,AFLIH,US
AFLUC,fix,31.38408055,-85.52881944,AFLUC,US
AFMAG,fix,41.61799444,-104.73378333,AFMAG,US
AFMUG,fix,37.19747222,-76.01121388,AFMUG,US
AFOGO,fix,39.07163888,-104.58141388,AFOGO,US
AFONE,fix,25.3,-132.16166666,AFONE,US
AFOOT,fix,42.33174444,-89.87543888,AFOOT,US
AFOPY,fix,40.64188055,-74.37695833,AFOPY,US
AFORD,fix,36.31053611,-95.81811944,AFORD,US
AFOXY,fix,34.60868333,-120.16213055,AFOXY,US
AFOYU,fix,6.65718333,158.58505277,AFOYU,FM
AFPAD,fix,32.54023611,-87.87055833,AFPAD,US
AFPAM,fix,36.41579444,-92.97402777,AFPAM,US
AFPIV,fix,54.00193333,-166.57263611,AFPIV,US
AFRED,fix,43.65139444,-73.40604722,AFRED,US
AFRIT,fix,35.1858,-101.91455277,AFRIT,US
AFRUH,fix,31.44355555,-94.72497222,AFRUH,US
AFSIC,fix,42.32642222,-98.51909722,AFSIC,US
AFSUJ,fix,34.99009722,-96.83429444,AFSUJ,US
AFTEL,fix,41.42332222,-106.88770833,AFTEL,US
AFTEN,fix,36.15591111,-82.5337,AFTEN,US
AFTIN,fix,38.22478611,-122.50949722,AFTIN,US
AFTOR,fix,39.97302222,-88.35195833,AFTOR,US
AFTYN,fix,44.86456666,-92.796925,AFTYN,US
AFUFI,fix,31.77168611,-83.25117777,AFUFI,US
AFUGU,fix,41.47827222,-96.18713055,AFUGU,US
AFUWA,fix,29.39263333,-95.12023888,AFUWA,US
AFVEK,fix,54.99055833,-162.501225,AFVEK,US
AFWAF,fix,59.89358055,-151.40508888,AFWAF,US
AFWAV,fix,47.35007777,-101.30031944,AFWAV,US
AFWOX,fix,42.51743888,-104.60991944,AFWOX,US
AFXAD,fix,39.50811666,-79.9989,AFXAD,US
AFXEW,fix,30.53529722,-81.81040555,AFXEW,US
AFXUR,fix,33.64129166,-111.89986388,AFXUR,US
AFYAB,fix,43.245175,-105.73835277,AFYAB,US
AGABY,fix,39.64294166,-119.90293055,AGABY,US
AGACE,fix,44.29937222,-87.88706111,AGACE,US
AGACI,fix,40.65388611,-85.80148888,AGACI,US
AGACO,fix,42.17945,-72.71054444,AGACO,US
AGADA,fix,18.73080277,-64.34054722,AGADA,US
AGAFI,fix,64.73861666,-156.65973888,AGAFI,US
AGAIN,fix,31.62321388,-97.97444722,AGAIN,US
AGAKE,fix,38.79296944,-88.23631111,AGAKE,US
AGALE,fix,66.57661111,-145.22778888,AGALE,US
AGAMA,fix,41.99494444,-78.62452222,AGAMA,US
AGANE,fix,47.70076944,-122.31583611,AGANE,US
AGAPE,fix,37.141275,-121.90738333,AGAPE,US
AGARD,fix,39.04358055,-76.06976111,AGARD,US
AGARE,fix,25.97301944,-81.84729166,AGARE,US
AGARS,fix,43.84467777,-104.27465277,AGARS,US
AGASY,fix,36.28528055,-78.47498055,AGASY,US
AGATT,fix,41.18417777,-96.01414444,AGATT,US
AGAWA,fix,42.0266,-72.70529722,AGAWA,US
AGAXE,fix,29.85041111,-95.89856666,AGAXE,US
AGAZY,fix,31.19561388,-104.13615,AGAZY,US
AGBAH,fix,44.16469444,-103.12801944,AGBAH,US
AGBOW,fix,33.74991666,-88.57174166,AGBOW,US
AGCOV,fix,37.96736111,-89.82340555,AGCOV,US
AGDOX,fix,43.28427119,-79.10444852,AGDOX,CA
AGECU,fix,47.85853611,-97.40081111,AGECU,US
AGEDE,fix,41.7186,-112.19585555,AGEDE,US
AGEGE,fix,33.54979722,-93.60977222,AGEGE,US
AGEHO,fix,33.33458888,-84.53745833,AGEHO,US
AGEKE,fix,39.15935833,-121.44688888,AGEKE,US
AGEKY,fix,40.83431388,-98.12428888,AGEKY,US
AGELE,fix,47.45835277,-101.30061111,AGELE,US
AGEME,fix,68.18990555,-152.42474166,AGEME,US
AGENE,fix,40.08776111,-74.06216111,AGENE,US
AGENS,fix,41.02882222,-92.34730277,AGENS,US
AGENT,fix,39.6108,-94.90571111,AGENT,US
AGEPE,fix,62.281075,-163.64247777,AGEPE,US
AGERE,fix,33.24605555,-112.45601111,AGERE,US
AGERS,fix,26.37673055,-80.22775833,AGERS,US
AGESE,fix,55.54560833,-132.04281388,AGESE,US
AGETE,fix,33.50500833,-92.15793333,AGETE,US
AGETY,fix,42.0948,-92.92220277,AGETY,US
AGEVE,fix,30.62768055,-94.93938333,AGEVE,US
AGEXY,fix,38.19103611,-96.40843888,AGEXY,US
AGEYU,fix,42.707025,-85.43918611,AGEYU,US
AGFAR,fix,44.02452777,-70.22428888,AGFAR,US
AGFEF,fix,35.85139722,-92.015025,AGFEF,US
AGFUB,fix,42.53979722,-77.04523611,AGFUB,US
AGGID,fix,35.02869722,-114.53305555,AGGID,US
AGGIE,fix,36.19444444,-96.01460277,AGGIE,US
AGGIT,fix,38.80918611,-119.368775,AGGIT,US
AGGIY,fix,35.80575277,-101.47745277,AGGIY,US
AGGLA,fix,33.32364166,-112.35748333,AGGLA,US
AGGOV,fix,59.75062222,-157.42730555,AGGOV,US
AGHAN,fix,41.24803888,-100.90261388,AGHAN,US
AGHOD,fix,45.208325,-91.62230555,AGHOD,US
AGIBE,fix,38.94768055,-75.39073055,AGIBE,US
AGICU,fix,46.28616666,-123.48483333,AGICU,US
AGIGE,fix,58.32371388,-135.5195,AGIGE,US
AGIGY,fix,36.55059722,-84.51785555,AGIGY,US
AGILE,fix,40.05,-87.85,AGILE,US
AGIME,fix,38.49484166,-108.42033055,AGIME,US
AGINE,fix,47.2418,-101.30003055,AGINE,US
AGING,fix,40.45488611,-82.49136944,AGING,US
AGIPE,fix,47.99893055,-96.26906111,AGIPE,US
AGIRE,fix,8.75222222,132.45972222,AGIRE,US
AGISM,fix,34.12246111,-95.54230833,AGISM,US
AGISY,fix,36.050075,-87.62640277,AGISY,US
AGITY,fix,46.546025,-120.45398611,AGITY,US
AGIVE,fix,64.82742777,-154.59979444,AGIVE,US
AGIXE,fix,44.520475,-70.44255277,AGIXE,US
AGIYU,fix,34.66301666,-120.28813888,AGIYU,US
AGIZU,fix,31.14440555,-92.33165,AGIZU,US
AGKIP,fix,38.13416666,-87.20131666,AGKIP,US
AGLER,fix,25.80566666,-80.18066666,AGLER,US
AGLEY,fix,32.51838055,-88.57526666,AGLEY,US
AGLIC,fix,37.12731388,-113.548625,AGLIC,US
AGLOW,fix,37.41986388,-79.19169166,AGLOW,US
AGLUY,fix,31.33458888,-82.39960555,AGLUY,US
AGMEQ,fix,31.15444444,-82.39682777,AGMEQ,US
AGMEW,fix,45.75538333,-110.29020833,AGMEW,US
AGMIB,fix,48.45469166,-106.61528055,AGMIB,US
AGMIF,fix,77.0,-141.0,AGMIF,US
AGMIV,fix,61.75613055,-166.09060833,AGMIV,US
AGNAQ,fix,43.96512777,-92.33152777,AGNAQ,US
AGNAS,fix,34.97782222,-78.46951388,AGNAS,US
AGNEZ,fix,42.22575277,-74.18854166,AGNEZ,US
AGNOL,fix,73.5,-168.97333333,AGNOL,US
AGNSS,fix,40.83548611,-74.07743055,AGNSS,US
AGNUC,fix,35.38616944,-95.09325555,AGNUC,US
AGNUS,fix,39.22300277,-89.75428888,AGNUS,US
AGNUT,fix,35.97589722,-115.02873055,AGNUT,US
AGODY,fix,15.20320555,145.94216388,AGODY,MP
AGOJA,fix,36.93359722,-82.6451,AGOJA,US
AGOKE,fix,39.21485555,-96.59063055,AGOKE,US
AGOKY,fix,45.59005555,-93.95290555,AGOKY,US
AGOLE,fix,35.75985833,-78.44803611,AGOLE,US
AGOLY,fix,9.50099444,167.58908888,AGOLY,MH
AGOMA,fix,44.585725,-87.60358055,AGOMA,US
AGOME,fix,36.19,-91.63365833,AGOME,US
AGOMY,fix,31.82877777,-81.65015277,AGOMY,US
AGONE,fix,59.62393888,-154.95328888,AGONE,US
AGONY,fix,41.85685277,-90.54248888,AGONY,US
AGOPE,fix,31.76191666,-106.17400555,AGOPE,US
AGOPY,fix,41.62508333,-94.09280277,AGOPY,US
AGOSE,fix,38.78351388,-86.35595277,AGOSE,US
AGOST,fix,43.0395,-89.6133,AGOST,US
AGOVE,fix,29.53675277,-98.61466111,AGOVE,US
AGOVY,fix,40.01829166,-78.39905,AGOVY,US
AGOZE,fix,34.06520833,-80.28313888,AGOZE,US
AGRAS,fix,35.35412777,-96.69955555,AGRAS,US
AGREE,fix,41.37693055,-87.78976666,AGREE,US
AGRUF,fix,34.97526111,-118.26270833,AGRUF,US
AGRYN,fix,48.56473055,-111.85683611,AGRYN,US
AGSEQ,fix,37.57700555,-97.08656388,AGSEQ,US
AGSIH,fix,63.8746,-160.79093611,AGSIH,US
AGTOW,fix,33.67860833,-92.74955277,AGTOW,US
AGUBE,fix,40.18781666,-84.81281388,AGUBE,US
AGUBY,fix,33.047325,-89.04175833,AGUBY,US
AGUCI,fix,59.206175,-135.47659166,AGUCI,US
AGUCO,fix,41.98999166,-89.22315555,AGUCO,US
AGUDE,fix,45.12935555,-92.39194166,AGUDE,US
AGUDY,fix,35.47412777,-92.07625277,AGUDY,US
AGUFY,fix,43.24601388,-99.645175,AGUFY,US
AGUGE,fix,43.49758611,-72.54786666,AGUGE,US
AGUIA,fix,38.58976666,-122.59533055,AGUIA,US
AGUME,fix,31.99936111,-83.88175,AGUME,US
AGUMY,fix,48.44183055,-116.96585555,AGUMY,US
AGUNE,fix,38.10805555,-72.83388888,AGUNE,US
AGUPY,fix,46.52916388,-111.84466944,AGUPY,US
AGURA,fix,67.46444444,-168.97333333,AGURA,RU
AGURY,fix,36.02938611,-85.72362777,AGURY,US
AGUSE,fix,27.99237777,-82.12682222,AGUSE,US
AGUVE,fix,33.96814444,-81.24808333,AGUVE,US
AGUYA,fix,37.04324444,-77.31821111,AGUYA,US
AGUYI,fix,43.83367222,-92.93831944,AGUYI,US
AGUYU,fix,39.5452,-86.81601666,AGUYU,US
AGVOY,fix,38.9995,-92.12596388,AGVOY,US
AGVUW,fix,35.99900555,-89.83218888,AGVUW,US
AGXAN,fix,71.28328888,-155.962025,AGXAN,US
AGZAF,fix,47.32340833,-68.42955277,AGZAF,CA
AGZED,fix,41.96585555,-87.81845555,AGZED,US
AHABB,fix,26.80908333,-80.024125,AHABB,US
AHACH,fix,26.10510277,-97.65641111,AHACH,US
AHAFY,fix,37.98968611,-79.75398333,AHAFY,US
AHAMU,fix,34.70269722,-95.86426666,AHAMU,US
AHART,fix,39.33128611,-121.48993888,AHART,US
AHASI,fix,34.63926111,-92.24126111,AHASI,US
AHASS,fix,31.93081388,-103.35088333,AHASS,US
AHAVO,fix,42.09815555,-83.16538333,AHAVO,US
AHAYY,fix,36.93861111,-72.88277777,AHAYY,US
AHCIN,fix,38.71426388,-80.095525,AHCIN,US
AHCUJ,fix,64.43554444,-162.50216111,AHCUJ,US
AHEAD,fix,36.07661944,-76.62090555,AHEAD,US
AHEFY,fix,32.75553333,-80.49068888,AHEFY,US
AHEHU,fix,45.39579166,-113.89992777,AHEHU,US
AHEIM,fix,33.82031388,-117.91194722,AHEIM,US
AHELU,fix,30.51701944,-89.06661666,AHELU,US
AHESU,fix,29.37880277,-96.34321388,AHESU,US
AHEWY,fix,34.39023055,-92.7082,AHEWY,US
AHFAX,fix,68.08138055,-162.84790555,AHFAX,US
AHGAW,fix,35.38155,-113.86516944,AHGAW,US
AHGOL,fix,41.55365277,-86.00548611,AHGOL,US
AHHEE,fix,23.85773055,-155.93126388,AHHEE,US
AHHIC,fix,31.47740277,-110.88890555,AHHIC,US
AHHOT,fix,47.24723333,-68.19537222,AHHOT,US
AHHUJ,fix,41.03509444,-101.88018333,AHHUJ,US
AHIDO,fix,32.19912222,-81.6292,AHIDO,US
AHIEO,fix,44.09146666,-94.7795,AHIEO,US
AHILO,fix,33.73034444,-110.05136666,AHILO,US
AHIMY,fix,34.60418333,-91.57847777,AHIMY,US
AHINO,fix,35.936875,-86.37440833,AHINO,US
AHIQU,fix,39.25056388,-89.91986666,AHIQU,US
AHISO,fix,47.94939444,-116.37357777,AHISO,US
AHIYI,fix,34.22635555,-118.87408888,AHIYI,US
AHIZI,fix,46.33592777,-68.14185277,AHIZI,US
AHJUN,fix,30.90313888,-81.40840277,AHJUN,US
AHJUP,fix,27.87839722,-81.85920555,AHJUP,US
AHKEB,fix,38.25858888,-76.36096111,AHKEB,US
AHLAB,fix,27.70726388,-97.288425,AHLAB,US
AHLER,fix,38.04225277,-79.6438,AHLER,US
AHLEX,fix,33.88231388,-116.68959444,AHLEX,US
AHLOU,fix,41.65083333,-88.12445277,AHLOU,US
AHMED,fix,41.49769722,-88.86446666,AHMED,US
AHMET,fix,41.31336111,-81.45929166,AHMET,US
AHMIT,fix,44.49794166,-93.19518055,AHMIT,US
AHMIV,fix,30.51603333,-81.81558611,AHMIV,US
AHNAE,fix,20.66953888,-157.02858888,AHNAE,US
AHNDO,fix,24.42833333,-131.41166666,AHNDO,US
AHOBY,fix,36.57670277,-97.27838055,AHOBY,US
AHOEY,fix,35.01007777,-80.09886944,AHOEY,US
AHOFU,fix,43.00593611,-100.68733333,AHOFU,US
AHOLA,fix,46.06018333,-67.84680277,AHOLA,US
AHONA,fix,29.41276111,-98.56511666,AHONA,US
AHONE,fix,37.48402777,-78.07178055,AHONE,US
AHORE,fix,26.86898055,-81.20162777,AHORE,US
AHOTO,fix,32.34591666,-94.89411111,AHOTO,US
AHOVI,fix,41.06336944,-83.27365277,AHOVI,US
AHOWW,fix,37.12071111,-113.19278888,AHOWW,US
AHOYE,fix,36.75219444,-88.96270833,AHOYE,US
AHPAH,fix,43.30527777,-78.12641944,AHPAH,US
AHPAZ,fix,34.31988055,-109.95866666,AHPAZ,US
AHRJY,fix,37.81716111,-97.75599444,AHRJY,US
AHRON,fix,43.67336388,-70.20558888,AHRON,US
AHSTN,fix,41.71266111,-88.35733611,AHSTN,US
AHTIY,fix,39.91440277,-80.38478611,AHTIY,US
AHTON,fix,44.76650277,-72.16360833,AHTON,US
AHUCA,fix,36.65753333,-85.713275,AHUCA,US
AHUFU,fix,41.11706944,-102.07575,AHUFU,US
AHUGE,fix,28.8111,-97.65848333,AHUGE,US
AHUNT,fix,42.31448611,-83.54948333,AHUNT,US
AHURI,fix,39.27943888,-120.10726944,AHURI,US
AHVUH,fix,64.41958333,-156.55771944,AHVUH,US
AHYOB,fix,42.55585833,-88.04347222,AHYOB,US
AHZUT,fix,64.95125277,-158.23667222,AHZUT,US
AIBBI,fix,28.0,-128.0,AIBBI,US
AIBIE,fix,7.34722222,133.39166666,AIBIE,US
AICAP,fix,61.17436111,-149.99636111,AICAP,US
AIDDN,fix,45.6931,-111.38695555,AIDDN,US
AIDER,fix,46.43043055,-119.54662222,AIDER,US
AIDIN,fix,58.17077222,-134.48549444,AIDIN,US
AIDOT,fix,55.52433611,-132.32148333,AIDOT,US
AIGLE,fix,39.67308055,-106.70720833,AIGLE,US
AILED,fix,55.68655833,-132.86533611,AILED,US
AILEE,fix,63.60001111,-149.53985,AILEE,US
AILEN,fix,42.07849444,-93.58642777,AILEN,US
AILES,fix,44.80753888,-83.651425,AILES,US
AILEY,fix,32.29718055,-82.66820277,AILEY,US
AIMED,fix,46.30610277,-104.20495833,AIMED,US
AIMEE,fix,28.07681944,-97.54910833,AIMEE,US
AIMER,fix,28.16398333,-82.22640277,AIMER,US
AIMES,fix,40.58714722,-104.54728888,AIMES,US
AIMHI,fix,36.274,-78.41275277,AIMHI,US
AIMME,fix,43.66831111,-70.66704444,AIMME,US
AINKK,fix,61.16827222,-150.52139444,AINKK,US
AIRBE,fix,36.73686666,-87.4137,AIRBE,US
AIRBL,fix,29.92229166,-99.21431111,AIRBL,US
AIRBO,fix,39.49251666,-83.73730833,AIRBO,US
AIRBS,fix,27.995675,-82.10587222,AIRBS,US
AIRBT,fix,26.78100555,-80.70606944,AIRBT,US
AIRCO,fix,43.21018333,-78.4825,AIRCO,US
AIREE,fix,38.95990277,-84.86983611,AIREE,US
AIRER,fix,36.66461111,-80.09678333,AIRER,US
AIRFC,fix,37.96805555,-80.61416666,AIRFC,US
AIRGD,fix,37.93277777,-79.76805555,AIRGD,US
AIRIK,fix,38.50758055,-89.95348333,AIRIK,US
AIRLI,fix,34.19083888,-77.86789444,AIRLI,US
AIRMN,fix,32.52381111,-85.77296388,AIRMN,US
AIRNS,fix,38.70432777,-108.15689722,AIRNS,US
AIROR,fix,29.76135277,-98.234375,AIROR,US
AIROW,fix,37.24685833,-79.22985555,AIROW,US
AIRRA,fix,41.10457777,-80.06353611,AIRRA,US
AIRRE,fix,33.89231111,-96.06573611,AIRRE,US
AIRRO,fix,36.16817777,-114.70238611,AIRRO,US
AIRVA,fix,27.08562777,-81.88273055,AIRVA,US
AISLE,fix,33.71298055,-101.97485833,AISLE,US
AIVER,fix,29.47677222,-90.2607,AIVER,US
AJAAY,fix,33.64951388,-84.305675,AJAAY,US
AJACO,fix,41.35363055,-79.709425,AJACO,US
AJADE,fix,32.759725,-116.98569722,AJADE,US
AJADI,fix,40.683175,-97.0858,AJADI,US
AJAFO,fix,40.24483611,-115.70013611,AJAFO,US
AJAHO,fix,33.11265,-99.05576388,AJAHO,US
AJAKS,fix,39.42688333,-104.70146666,AJAKS,US
AJAPA,fix,40.91260277,-80.19891388,AJAPA,US
AJAPY,fix,46.52108055,-84.42722222,AJAPY,CA
AJAVI,fix,40.91268611,-124.15437777,AJAVI,US
AJAXX,fix,39.50779722,-107.00534166,AJAXX,US
AJAYS,fix,40.57999444,-85.29945555,AJAYS,US
AJBOF,fix,46.62146944,-96.92495833,AJBOF,US
AJBOJ,fix,31.25197777,-92.48651666,AJBOJ,US
AJBOS,fix,56.55584166,-169.84911111,AJBOS,US
AJBOY,fix,43.54939166,-96.19936944,AJBOY,US
AJBUF,fix,40.08671388,-100.75571388,AJBUF,US
AJCIZ,fix,41.00598888,-100.460275,AJCIZ,US
AJDIF,fix,42.96306944,-84.00939444,AJDIF,US
AJDOV,fix,34.67790555,-77.79124166,AJDOV,US
AJDUV,fix,65.95037777,-154.31839722,AJDUV,US
AJDUX,fix,32.93664722,-85.03701111,AJDUX,US
AJEHO,fix,33.5792,-90.98723888,AJEHO,US
AJEKU,fix,34.33245277,-98.32992777,AJEKU,US
AJEPO,fix,43.84001388,-90.08297222,AJEPO,US
AJETU,fix,32.72542222,-103.31445833,AJETU,US
AJETY,fix,33.840575,-116.35208611,AJETY,US
AJEWU,fix,33.94559444,-101.83085555,AJEWU,US
AJFEF,fix,41.74058611,-83.88494444,AJFEF,US
AJFOR,fix,26.7333,-82.20096666,AJFOR,US
AJGON,fix,39.92793333,-73.88919722,AJGON,US
AJHUD,fix,42.48136666,-114.50959166,AJHUD,US
AJILO,fix,37.17450833,-83.77637222,AJILO,US
AJIMO,fix,34.74538333,-92.25675277,AJIMO,US
AJINK,fix,20.11666666,-163.3,AJINK,US
AJIPO,fix,42.27722777,-89.50417777,AJIPO,US
AJIRE,fix,42.87295833,-103.17209444,AJIRE,US
AJIVA,fix,36.784975,-76.57785277,AJIVA,US
AJIYO,fix,33.22481388,-117.09833055,AJIYO,US
AJJAY,fix,43.72793055,-69.60228333,AJJAY,US
AJJIT,fix,37.21059444,-82.89033055,AJJIT,US
AJKAV,fix,35.13487777,-78.66834444,AJKAV,US
AJLIP,fix,30.25607777,-86.34259444,AJLIP,US
AJOFY,fix,62.05958055,-158.375,AJOFY,US
AJOJO,fix,37.43603611,-120.68195,AJOJO,US
AJOXO,fix,31.75289166,-86.39060833,AJOXO,US
AJPAY,fix,33.68223888,-112.6758,AJPAY,US
AJPOG,fix,36.268825,-115.41165277,AJPOG,US
AJQUR,fix,38.68061388,-92.03883888,AJQUR,US
AJSAJ,fix,35.77894444,-120.60874722,AJSAJ,US
AJUBA,fix,38.90753055,-90.60239166,AJUBA,US
AJUDO,fix,35.61523055,-120.58499722,AJUDO,US
AJUHO,fix,40.46231666,-122.30449722,AJUHO,US
AJUMI,fix,20.67805277,-156.49981388,AJUMI,US
AJUYU,fix,37.29337222,-121.85166388,AJUYU,US
AJVER,fix,36.231525,-119.38144166,AJVER,US
AJVIW,fix,35.78710277,-78.81460277,AJVIW,US
AJWUM,fix,33.57696111,-116.10890833,AJWUM,US
AJXOX,fix,39.022,-123.17330277,AJXOX,US
AJYUF,fix,35.79006944,-78.81342777,AJYUF,US
AKACA,fix,28.00573611,-81.71027777,AKACA,US
AKACU,fix,31.34555555,-110.855,AKACU,US
AKADE,fix,31.72210277,-106.31793888,AKADE,US
AKADY,fix,35.83467222,-119.41288888,AKADY,US
AKAKE,fix,44.54268333,-89.74659444,AKAKE,US
AKALY,fix,32.53033333,-90.11193611,AKALY,US
AKANY,fix,34.77971944,-118.28054722,AKANY,US
AKAPY,fix,39.41766111,-122.22153611,AKAPY,US
AKASE,fix,32.05866111,-105.77406111,AKASE,US
AKATE,fix,39.78616666,-84.10448055,AKATE,US
AKAVE,fix,42.47579722,-73.82138888,AKAVE,US
AKAYA,fix,37.9085,-97.46089722,AKAYA,US
AKAYI,fix,33.97083333,-90.45716388,AKAYI,US
AKAYU,fix,43.980075,-73.40704722,AKAYU,US
AKBAR,fix,39.39095555,-88.04881111,AKBAR,US
AKBEH,fix,35.36116944,-84.69741388,AKBEH,US
AKBOY,fix,60.288325,-145.28846944,AKBOY,US
AKCAB,fix,60.55308055,-165.23909722,AKCAB,US
AKCAP,fix,59.46006388,-135.31566388,AKCAP,US
AKCAR,fix,56.19425555,-134.00508888,AKCAR,US
AKCAT,fix,65.63479286,-152.19412727,AKCAT,US
AKCEV,fix,36.81497222,-120.562675,AKCEV,US
AKCOW,fix,55.50168055,-133.258825,AKCOW,US
AKDMY,fix,34.24759722,-118.90788055,AKDMY,US
AKECA,fix,39.71348055,-86.03149166,AKECA,US
AKEEM,fix,30.105525,-95.11860555,AKEEM,US
AKEES,fix,28.480275,-99.24546388,AKEES,US
AKEGE,fix,33.76366111,-116.29003611,AKEGE,US
AKEHU,fix,35.85756388,-78.89600833,AKEHU,US
AKEKE,fix,48.36905,-107.58516388,AKEKE,US
AKEKY,fix,31.01142222,-98.665675,AKEKY,US
AKELE,fix,39.00794722,-83.97215277,AKELE,US
AKELL,fix,38.53450833,-78.2955,AKELL,US
AKELT,fix,62.015525,-165.09410555,AKELT,US
AKEME,fix,30.91350833,-84.88228611,AKEME,US
AKEMN,fix,32.82256944,-97.30083333,AKEMN,US
AKENE,fix,41.961,-93.77652222,AKENE,US
AKEPE,fix,41.66500277,-83.56501944,AKEPE,US
AKERE,fix,70.11128055,-146.49671388,AKERE,US
AKERS,fix,32.23424444,-85.87951944,AKERS,US
AKERZ,fix,46.78638888,-96.65194444,AKERZ,US
AKESE,fix,35.3643,-98.929025,AKESE,US
AKETE,fix,32.97923055,-79.994775,AKETE,US
AKETT,fix,43.93959722,-90.22402777,AKETT,US
AKEVE,fix,37.75843055,-122.27946666,AKEVE,US
AKEVY,fix,44.95562777,-108.87853888,AKEVY,US
AKEWS,fix,41.03983055,-85.11338055,AKEWS,US
AKEXE,fix,40.60511944,-74.59211666,AKEXE,US
AKEYE,fix,41.31471388,-82.99422222,AKEYE,US
AKFOG,fix,60.61399166,-161.77436111,AKFOG,US
AKGAS,fix,61.00928611,-154.69239444,AKGAS,US
AKGEF,fix,41.63149166,-82.73871111,AKGEF,US
AKGIC,fix,39.18535277,-123.21662777,AKGIC,US
AKGOS,fix,33.107225,-87.03067777,AKGOS,US
AKHAT,fix,57.02495833,-136.136625,AKHAT,US
AKHOG,fix,56.89386666,-136.36223888,AKHOG,US
AKHOM,fix,43.55598888,-72.40984444,AKHOM,US
AKIBE,fix,36.01311666,-96.01327222,AKIBE,US
AKICA,fix,40.31721944,-85.85400277,AKICA,US
AKICE,fix,42.91223888,-106.19623333,AKICE,US
AKICI,fix,44.87765277,-117.85433888,AKICI,US
AKIDY,fix,33.278,-91.33571388,AKIDY,US
AKIGE,fix,42.61313888,-98.85777777,AKIGE,US
AKIGY,fix,38.38869166,-107.20735277,AKIGY,US
AKIJE,fix,41.304425,-72.46923333,AKIJE,US
AKIKE,fix,64.62641666,-147.718875,AKIKE,US
AKILE,fix,44.40105,-100.00040833,AKILE,US
AKINE,fix,27.91867777,-81.92150555,AKINE,US
AKINS,fix,35.46794444,-94.67631666,AKINS,US
AKIPE,fix,33.693025,-116.03424722,AKIPE,US
AKIRE,fix,44.86773888,-94.29359722,AKIRE,US
AKISU,fix,47.550725,161.33333333,AKISU,US
AKISY,fix,31.96450277,-92.56180833,AKISY,US
AKIVE,fix,34.95274444,-78.39889444,AKIVE,US
AKIXY,fix,31.58019722,-99.97750277,AKIXY,US
AKIYA,fix,43.96485277,-116.98343333,AKIYA,US
AKJAW,fix,42.50819722,-96.38041944,AKJAW,US
AKKAA,fix,19.65060833,-156.13535555,AKKAA,US
AKKEG,fix,60.58196388,-165.25172222,AKKEG,US
AKKID,fix,58.94069444,-140.32268333,AKKID,US
AKKIF,fix,47.62933333,-96.51656388,AKKIF,US
AKLEY,fix,39.87736388,-88.76536388,AKLEY,US
AKMAX,fix,62.25751388,-151.80743611,AKMAX,US
AKMEE,fix,42.62782777,-83.14020555,AKMEE,US
AKMIE,fix,40.71076944,-88.491125,AKMIE,US
AKMUY,fix,45.26018055,-67.65997222,AKMUY,US
AKNAC,fix,38.70178888,-106.07074722,AKNAC,US
AKOBE,fix,48.28318055,-116.57555555,AKOBE,US
AKODE,fix,43.53914444,-89.56376111,AKODE,US
AKODY,fix,38.52876944,-104.68618333,AKODY,US
AKOJO,fix,28.762225,-81.72542777,AKOJO,US
AKOME,fix,33.68525,-117.13438333,AKOME,US
AKOPE,fix,41.87150833,-70.66394444,AKOPE,US
AKORD,fix,36.72915,-121.85386944,AKORD,US
AKORE,fix,38.10214166,-100.70886111,AKORE,US
AKOVE,fix,33.91253055,-84.76375277,AKOVE,US
AKOVY,fix,39.64537222,-83.7764,AKOVY,US
AKOYU,fix,35.55622222,-85.23279722,AKOYU,US
